date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,net_alpha,rho,terminal_soc
2025-06-11,True,0.8,0.2,netrho,,,2650.701403925926,2715.0850412962964,2400.0,79085.346891,53270.6432880379,3252.1648094666616,17,19899.100760734284,73169.74404877218,2030.3223375308678,0.8,0.625,2400.0
2025-06-12,True,0.8,0.2,netrho,,,2715.0850412962964,3422.1166372222233,2400.0,82658.51913700001,56875.0060448417,0.0,0,0.0,56875.0060448417,5451.569866156379,0.8,0.625,2400.0
2025-06-13,True,0.8,0.2,netrho,,,3422.1166372222233,4581.923532333334,2400.0,39386.2613198,20438.57585670956,0.0,0,0.0,20438.57585670956,7195.899901939922,0.8,0.625,2400.0
2025-06-14,True,0.8,0.2,netrho,,,4581.923532333334,3543.8180557407404,2400.0,35900.300093,19002.6774911435,0.0,0,0.0,19002.6774911435,8312.826275839509,0.8,0.625,2400.0
2025-06-15,True,0.8,0.2,netrho,,,3543.8180557407404,3615.7833846296307,2400.0,81637.720581,56123.701627457005,5.016469333333362,1,33.908824458666864,56157.61045191567,7184.387696646096,0.8,0.625,2400.0
2025-06-16,True,0.8,0.2,netrho,,,3615.7833846296307,3238.4728561111124,2400.0,81677.497993,56558.5921031521,24.802958999999987,3,167.26992987049994,56725.8620330226,5392.784305637861,0.8,0.625,2400.0
2025-06-17,True,0.8,0.2,netrho,,,3238.4728561111124,2384.524052703705,2400.0,80378.57053900001,55173.530045355,809.311886766665,4,5754.384557308997,60927.914602663994,3506.495446543214,0.8,0.625,2400.0
2025-06-18,True,0.8,0.2,netrho,,,2384.524052703705,3221.8438987037034,2400.0,81874.094231,56201.385197862095,0.0,0,0.0,56201.385197862095,6511.313369065851,0.8,0.625,2400.0
2025-06-19,True,0.8,0.2,netrho,,,3221.8438987037034,3299.567901740742,2400.0,81508.45115,55319.769100461504,105.52356133333365,3,732.1048148010022,56051.873915262506,9523.480009753092,0.8,0.625,2400.0
2025-06-20,True,0.8,0.2,netrho,,,3299.567901740742,3441.575936703705,2400.0,35324.653142999996,18148.495317112698,0.0,0,0.0,18148.495317112698,10277.790609016463,0.8,0.625,2400.0
2025-06-21,True,0.8,0.2,netrho,,,3441.575936703705,3671.7601538888894,2400.0,35205.934869,17564.6659333286,0.0,0,0.0,17564.6659333286,13026.928969864197,0.8,0.625,2400.0
2025-06-22,True,0.8,0.2,netrho,,,3671.7601538888894,3432.634806851851,2400.0,79622.601172,54234.581097667804,0.0,0,0.0,54234.581097667804,8833.912593440333,0.8,0.625,2400.0
2025-06-23,True,0.8,0.2,netrho,,,3432.634806851851,3035.4035442222234,2400.0,78845.355817,52968.449806479206,0.0,0,0.0,52968.449806479206,8330.793806592605,0.8,0.625,2400.0
2025-06-24,True,0.8,0.2,netrho,,,3035.4035442222234,2711.07002588889,2400.0,76746.005626,52807.2632811924,3794.4280240533276,25,22753.88770971174,75561.15099090413,521.1967801234612,0.8,0.625,2400.0
2025-06-25,True,0.8,0.2,netrho,,,2711.07002588889,3199.690282740742,2400.0,77509.518617,52007.0150581644,5.636512000000039,1,39.36539980800027,52046.380457972395,2414.8093982716136,0.8,0.625,2400.0
2025-06-26,True,0.8,0.2,netrho,,,3199.690282740742,2998.971151222223,2400.0,78521.217971,52211.0459382506,56.08449033333329,2,394.161612502333,52605.20755075294,7179.398177687251,0.8,0.625,2400.0
2025-06-27,True,0.8,0.2,netrho,,,2998.971151222223,3559.54236603704,2400.0,34243.767590999996,16817.7266130156,0.0,0,0.0,16817.7266130156,11234.44420622634,0.8,0.625,2400.0
2025-06-28,True,0.8,0.2,netrho,,,3559.54236603704,3446.559896962965,2400.0,33589.16104,16639.6130155255,0.0,0,0.0,16639.6130155255,9456.495695967084,0.8,0.625,2400.0
2025-06-29,True,0.8,0.2,netrho,,,3446.559896962965,3510.860850740741,2400.0,78990.699054,53935.101651535195,0.0,0,0.0,53935.101651535195,5876.205163868316,0.8,0.625,2400.0
2025-06-30,True,0.8,0.2,netrho,,,3510.860850740741,3276.341901925928,2400.0,78829.4791282,53141.02161075095,28.095917666666764,3,198.29666633366736,53339.31827708462,5582.289326549799,0.8,0.625,2400.0
2025-07-01,True,0.8,0.2,netrho,,,3276.341901925928,2229.125865,2400.0,77463.5010203,56599.690238364376,5555.223516316665,50,32530.405329200556,89130.09556756493,1408.8662199954756,0.8,0.625,2400.0
2025-07-02,True,0.8,0.2,netrho,,,2229.125865,2755.240737925928,2400.0,88196.215207,64759.212207987905,110.52638666666667,3,943.05943555,65702.27164353791,11527.328698604942,0.8,0.625,2400.0
2025-07-03,True,0.8,0.2,netrho,,,2755.240737925928,3101.3208587407416,2400.0,92399.88703,69807.548367971,9.366059999999948,1,83.99482607999953,69891.543194051,8294.291221522633,0.8,0.625,2400.0
2025-07-04,True,0.8,0.2,netrho,,,3101.3208587407416,1950.0,2400.0,37749.9458117,21658.502784689044,2935.4806329666653,42,10940.347905832816,32598.85069052186,10162.329272132098,0.8,0.625,2400.0
2025-07-05,True,0.8,0.2,netrho,,,1950.0,2363.719663370371,2400.0,42864.38494,23970.7553976264,330.6255617166655,4,2363.365254998742,26334.12065262514,11408.513845288067,0.8,0.625,2400.0
2025-07-06,True,0.8,0.2,netrho,,,2363.719663370371,2797.370844074076,2400.0,87535.092761,65639.78132840141,999.3787673666643,5,8542.77175791848,74182.5530863199,4328.489395102881,0.8,0.625,2400.0
2025-07-07,True,0.8,0.2,netrho,,,2797.370844074076,3339.2123828888916,2400.0,90144.57082600001,66778.7514348921,0.0,0,0.0,66778.7514348921,12869.483759127581,0.8,0.625,2400.0
2025-07-08,True,0.8,0.2,netrho,,,3339.2123828888916,3472.426558814819,2400.0,87385.91519,65032.6037301561,0.0,0,0.0,65032.6037301561,7803.573718971194,0.8,0.625,2400.0
2025-07-09,True,0.8,0.2,netrho,,,3472.426558814819,3460.326845222224,2400.0,85150.240506,63400.1843179231,12.91563333333329,1,112.46933506666629,63512.653652989764,7477.253587069961,0.8,0.625,2400.0
2025-07-10,True,0.8,0.2,netrho,,,3460.326845222224,2972.0897123333357,2400.0,84936.85991900001,63227.141638984795,52.8045033333334,3,448.5802131000006,63675.7218520848,8780.549514020586,0.8,0.625,2400.0
2025-07-11,True,0.8,0.2,netrho,,,2972.0897123333357,3540.328319111113,2400.0,49032.588096,27808.9560002705,0.0,0,0.0,27808.9560002705,13295.040170843618,0.8,0.625,2400.0
2025-07-12,True,0.8,0.2,netrho,,,3540.328319111113,2976.6477893703727,2400.0,43774.591506,25401.6174947971,0.0,0,0.0,25401.6174947971,10697.20656595885,0.8,0.625,2400.0
2025-07-13,True,0.8,0.2,netrho,,,2976.6477893703727,3469.709083518518,2400.0,85483.76398,61635.707356287996,5.971770000000106,1,51.79017532500092,61687.497531613,12238.9697126749,0.8,0.625,2400.0
2025-07-14,True,0.8,0.2,netrho,,,3469.709083518518,3312.889269740743,2400.0,83854.6204,61416.155155951,17.38944000000015,2,148.1397428033346,61564.294898754335,8842.338355102882,0.8,0.625,2400.0
