date,alpha,rho,terminal,soc0_actual,soc24_actual,soc24_plan,soc_min_actual,soc_max_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,emergency_slots,n_simultaneous_plan,max_unserved_kwh,dispatch
2025-02-16,0.8,0.625,2400.0,3005.9475538148154,2779.1859427407435,2400.0,1323.4927555555573,10800.0,80751.36840800001,50192.6109389332,146.70083294999807,707.3183474697657,50899.92928640296,1368.8232677860137,3,0,0.0,rho
2025-02-17,0.8,0.625,2400.0,2779.1859427407435,2678.1942018888913,2400.0,1273.1726481481492,10800.0,80111.645508,49492.5629810206,0.0,0.0,49492.5629810206,5017.337665251032,0,0,0.0,rho
2025-02-18,0.8,0.625,2400.0,2678.1942018888913,2504.296696444444,2400.0,1200.0,10800.0,76928.585421,47207.7432843522,451.3743362333312,3004.9225541365354,50212.665838488734,1124.7067926584418,5,0,0.0,rho
2025-02-19,0.8,0.625,2400.0,2504.296696444444,2308.38717162963,2400.0,1200.0,10800.0,78322.00463499999,48096.3031300524,938.5050348366661,4527.273083941973,52623.576213994376,2089.2577944444465,15,0,0.0,rho
2025-02-20,0.8,0.625,2400.0,2308.38717162963,3198.0475252592587,2400.0,1640.3239008888881,10800.0,81771.56912,50648.6349268145,0.0,0.0,50648.6349268145,5625.43562718519,0,0,0.0,rho
2025-02-21,0.8,0.625,2400.0,3198.0475252592587,3510.176404444444,2400.0,1991.8208588888888,10800.0,37190.131366,19679.419206041,0.0,0.0,19679.419206041,8063.435092711932,0,0,0.0,rho
2025-02-22,0.8,0.625,2400.0,3510.176404444444,3276.7863186666664,2400.0,1676.8426,10800.0,35406.785605,18687.201124073,0.0,0.0,18687.201124073,4687.630312901234,0,0,0.0,rho
2025-02-23,0.8,0.625,2400.0,3276.7863186666664,2734.128627481484,2400.0,1382.6120925925939,10800.0,78747.494561,48986.604542778,0.0,0.0,48986.604542778,3654.213799942385,0,0,0.0,rho
2025-02-24,0.8,0.625,2400.0,2734.128627481484,2741.8266431111138,2400.0,1334.3632379629644,10800.0,78129.3210152,48103.11680699831,16.829649500000073,73.69703516050033,48176.81384215881,5986.097045177369,1,0,0.0,rho
2025-02-25,0.8,0.625,2400.0,2741.8266431111138,2378.158338333334,2400.0,1200.0,10800.0,75291.672012,46052.650248862104,360.55886943333326,2094.689507374433,48147.339756236535,6233.078259711936,10,0,0.0,rho
2025-02-26,0.8,0.625,2400.0,2378.158338333334,2767.306607037038,2400.0,1200.0,10800.0,75276.97701999999,46124.17528809,291.0870393333334,2022.1259283065838,48146.30121639658,2209.6303932098836,2,0,0.0,rho
